,userId,recommended_movies
300,301,"[40, 3091, 2917, 71033, 142422, 65585, 4339, 6808, 37495, 68932]"
301,302,"[1046, 68932, 104245, 148881, 142422, 2917, 6808, 60737, 3429, 47894]"
302,303,"[37495, 65585, 3429, 68932, 104245, 6808, 6612, 40, 142422, 4339]"
303,304,"[8207, 8147, 142422, 40, 37495, 6808, 6752, 69849, 68932, 6886]"
304,305,"[80969, 41863, 37495, 8147, 142422, 40, 68932, 6886, 8207, 69849]"
305,306,"[69712, 1050, 3341, 146656, 94070, 3429, 91488, 68932, 2358, 94661]"
306,307,"[4187, 71033, 6617, 5187, 65585, 68932, 74668, 127298, 38095, 91488]"
307,308,"[41627, 8207, 96829, 80489, 66509, 6835, 44851, 99917, 32387, 130482]"
308,309,"[47894, 26326, 73023, 142444, 94661, 3429, 60737, 164200, 91488, 94070]"
309,310,"[142422, 60737, 47894, 71033, 4772, 1046, 68932, 2917, 3429, 6808]"
310,311,"[94070, 80969, 103688, 91488, 2358, 68932, 94661, 3429, 69712, 106594]"
311,312,"[4187, 60737, 8015, 1785, 6808, 148881, 74668, 71033, 2917, 1050]"
312,313,"[94661, 6612, 164200, 104245, 7008, 91488, 103688, 2358, 3429, 68932]"
313,314,"[60737, 142422, 3429, 124404, 71033, 6612, 6808, 68932, 3201, 65585]"
314,315,"[6835, 65585, 148881, 7301, 66509, 106642, 106594, 108078, 153408, 104875]"
315,316,"[165969, 1150, 60737, 176, 164200, 3429, 142444, 91488, 94661, 26326]"
316,317,"[26326, 68932, 3201, 4339, 3091, 3429, 142422, 47894, 2358, 2917]"
317,318,"[60737, 47894, 2917, 44943, 6612, 6886, 1046, 68932, 6808, 3429]"
318,319,"[86892, 5339, 4339, 5039, 6808, 124404, 2737, 69805, 891, 181065]"
319,320,"[33677, 158882, 142422, 2917, 3429, 6612, 60737, 6808, 44943, 47894]"
320,321,"[103688, 68932, 44943, 142422, 2917, 3429, 6808, 6612, 60737, 47894]"
321,322,"[40, 3091, 8147, 6752, 68932, 37495, 6612, 6808, 142422, 6886]"
322,323,"[7368, 71033, 40, 6808, 8207, 80969, 68932, 142422, 69849, 4339]"
323,324,"[127298, 91488, 32460, 3341, 91079, 94661, 74668, 68932, 65585, 26326]"
324,325,"[1050, 74668, 127298, 71033, 3201, 2917, 80969, 6808, 8207, 40]"
325,326,"[91488, 176, 4187, 3201, 40, 6612, 8207, 103883, 41863, 68932]"
326,327,"[7889, 4021, 6064, 142444, 6752, 6886, 72356, 94661, 124404, 735]"
327,328,"[142444, 3201, 68932, 4187, 3091, 3429, 47894, 60737, 2917, 6808]"
328,329,"[78620, 153408, 140561, 99853, 157775, 6835, 44851, 106594, 108078, 122092]"
329,330,"[8147, 4339, 3429, 6808, 2917, 6752, 142422, 37495, 68932, 65585]"
330,331,"[68932, 5187, 1050, 40, 1950, 74668, 8207, 71033, 6808, 3201]"
331,332,"[1785, 68932, 6808, 80969, 41863, 104245, 142422, 69849, 8207, 40]"
332,333,"[1785, 7926, 1050, 6453, 74668, 177593, 66509, 104875, 26326, 127298]"
333,334,"[91079, 60737, 4339, 94661, 2917, 68932, 6612, 65585, 91488, 124404]"
334,335,"[158882, 104245, 32460, 142444, 148881, 2917, 60737, 3429, 106, 47894]"
335,336,"[148881, 3429, 68932, 3091, 65585, 142422, 47894, 6808, 37495, 2917]"
336,337,"[32460, 60737, 40, 6612, 47894, 6808, 104245, 44943, 3429, 2917]"
337,338,"[66509, 4187, 99764, 6808, 26326, 1050, 127298, 2917, 148881, 74668]"
338,339,"[65585, 4339, 8147, 3091, 6752, 68932, 142422, 6886, 37495, 6808]"
339,340,"[3201, 127298, 65585, 71033, 4339, 4772, 5187, 6808, 142422, 68932]"
340,341,"[40, 31364, 8147, 4772, 68932, 71033, 37495, 6808, 142422, 4339]"
341,342,"[2358, 104245, 6612, 91488, 65585, 3429, 6808, 142422, 3201, 68932]"
342,343,"[41863, 32387, 166, 6752, 103883, 68932, 6808, 40, 65585, 153408]"
343,344,"[105746, 2358, 68932, 104245, 69712, 80969, 3429, 130452, 40, 103688]"
344,345,"[1046, 142422, 68932, 2917, 3429, 6808, 3091, 6886, 40, 37495]"
345,346,"[8147, 5187, 4339, 71033, 4772, 68932, 6808, 142422, 3091, 65585]"
346,347,"[71033, 4339, 2917, 80969, 40, 8207, 69849, 142422, 68932, 6808]"
347,348,"[6752, 80969, 3429, 65133, 891, 41863, 6918, 3091, 142444, 127298]"
348,349,"[64116, 94661, 2358, 68932, 164200, 94070, 60737, 91488, 103688, 3429]"
349,350,"[104875, 68932, 91488, 8207, 5544, 89759, 1050, 80969, 40, 50160]"
350,351,"[71033, 4339, 3091, 8147, 68932, 142422, 37495, 6752, 6886, 6808]"
351,352,"[4772, 4339, 3091, 8147, 40, 47894, 68932, 6808, 2917, 3429]"
352,353,"[40, 3201, 65585, 549, 5187, 4772, 71033, 142422, 6808, 68932]"
353,354,"[8147, 2917, 4339, 47894, 71033, 37495, 6808, 142422, 68932, 3429]"
354,355,"[6612, 37495, 5187, 8147, 65585, 6808, 6752, 4339, 142422, 68932]"
355,356,"[41863, 1046, 27879, 6808, 68932, 5187, 71033, 37495, 65585, 142422]"
356,357,"[44943, 60737, 40, 37495, 68932, 142422, 2917, 6808, 47894, 3429]"
357,358,"[3091, 6752, 8147, 4339, 6886, 37495, 65585, 6808, 68932, 142422]"
358,359,"[6886, 7889, 68932, 4772, 37495, 6752, 6808, 4339, 3091, 142422]"
359,360,"[4339, 8147, 8207, 37495, 142422, 68932, 80969, 6808, 40, 69849]"
360,361,"[106594, 68932, 8207, 153408, 40, 69849, 69712, 104245, 80969, 80693]"
361,362,"[67618, 4406, 65216, 74668, 7008, 2358, 142444, 113394, 6989, 55721]"
362,363,"[74668, 94661, 3429, 68932, 65585, 127298, 3201, 91488, 26326, 4187]"
363,364,"[47894, 71033, 1046, 142422, 3429, 68932, 6808, 37495, 2917, 6886]"
364,365,"[8207, 4339, 1785, 40, 167732, 6808, 65585, 104245, 6612, 68932]"
365,366,"[68932, 37495, 1785, 41863, 7368, 8147, 80969, 69849, 8207, 40]"
366,367,"[8147, 6752, 8207, 6886, 40, 69849, 68932, 37495, 6808, 142422]"
367,368,"[70599, 60737, 3429, 148881, 7301, 1132, 35807, 108078, 2917, 106594]"
368,369,"[2358, 103688, 3091, 91488, 4339, 7889, 4981, 124404, 3429, 6612]"
369,370,"[6808, 4339, 3429, 104245, 164200, 124404, 6612, 68932, 65585, 142422]"
370,371,"[3344, 6617, 68932, 142422, 6808, 4339, 65585, 6886, 37495, 3091]"
371,372,"[3201, 3429, 164200, 4981, 94661, 91488, 68932, 142422, 124404, 65585]"
372,373,"[74668, 65585, 4772, 1950, 71033, 5187, 3201, 6808, 142422, 68932]"
373,374,"[94661, 4339, 2358, 103688, 7889, 47894, 60737, 3429, 2917, 6612]"
374,375,"[47894, 65585, 6612, 3429, 37495, 2917, 142422, 6808, 68932, 4339]"
375,376,"[6886, 4339, 142422, 2917, 37495, 65585, 68932, 71033, 6808, 6612]"
376,377,"[6412, 50685, 142422, 37495, 2917, 6617, 8010, 8378, 41863, 91488]"
377,378,"[6612, 6886, 1046, 2917, 65585, 3091, 142422, 68932, 37495, 6808]"
378,379,"[132153, 1132, 140561, 35807, 60737, 106594, 108078, 127134, 153408, 122092]"
379,380,"[65585, 44943, 142422, 68932, 47894, 40, 6612, 6808, 2917, 153408]"
380,381,"[7008, 94661, 68932, 6612, 2358, 103688, 91488, 164200, 3429, 104245]"
381,382,"[71033, 8147, 103883, 142422, 2917, 6886, 68932, 37495, 40, 6808]"
382,383,"[2358, 4339, 164200, 94661, 4981, 124404, 142422, 91488, 68932, 65585]"
383,384,"[1132, 148881, 35807, 2917, 108078, 106594, 3429, 60737, 104245, 47894]"
384,385,"[68932, 4981, 60737, 142422, 148881, 3201, 47894, 2917, 6808, 3429]"
385,386,"[74668, 26649, 3200, 7926, 6791, 96829, 6453, 104875, 5932, 4187]"
386,387,"[103688, 104245, 142444, 60737, 47894, 3429, 106, 68932, 2358, 2917]"
387,388,"[47894, 2917, 130452, 147410, 140561, 3429, 108078, 60737, 6612, 106594]"
388,389,"[8378, 6064, 71033, 7980, 124404, 3344, 60737, 6935, 3091, 60818]"
389,390,"[142422, 142444, 148881, 6808, 103688, 60737, 47894, 2917, 3429, 6612]"
390,391,"[60737, 8207, 80969, 153408, 1050, 50160, 32387, 104875, 40, 7481]"
391,392,"[1260, 2917, 127298, 5039, 128620, 4187, 74668, 3201, 26326, 148881]"
392,393,"[140561, 142422, 108078, 2917, 3429, 104245, 106594, 47894, 6808, 60737]"
393,394,"[4772, 71033, 3091, 37495, 6752, 68932, 65585, 142422, 4339, 6808]"
394,395,"[6791, 113394, 181065, 3341, 164200, 94661, 103688, 3429, 91488, 68932]"
395,396,"[87234, 3201, 4187, 148881, 26326, 2917, 127298, 1050, 6808, 74668]"
396,397,"[5187, 74668, 127298, 4339, 71033, 6808, 6617, 65585, 68932, 142422]"
397,398,"[65585, 37495, 6886, 142422, 40, 68932, 4339, 1785, 69849, 6808]"
398,399,"[1050, 91488, 6791, 51705, 50160, 80969, 69712, 68932, 40, 3429]"
399,400,"[1785, 60737, 1050, 6808, 3429, 71033, 8015, 2917, 148881, 40]"
400,401,"[4981, 2917, 103688, 47894, 6808, 142422, 60737, 68932, 6612, 3429]"
401,402,"[8147, 6752, 8207, 37495, 142422, 68932, 69849, 6808, 40, 6886]"
402,403,"[41863, 8207, 74668, 6617, 71033, 6808, 68932, 127298, 65585, 142422]"
403,404,"[7889, 3091, 37495, 5187, 6752, 65585, 142422, 68932, 6808, 4339]"
404,405,"[1785, 26712, 60389, 68932, 142422, 6808, 40, 3429, 6886, 37495]"
405,406,"[37495, 127298, 7889, 91488, 6612, 6808, 4339, 65585, 68932, 142422]"
406,407,"[8015, 60737, 130452, 4981, 3429, 2917, 47894, 6808, 1785, 148881]"
407,408,"[2358, 1046, 2917, 8010, 74791, 71033, 1050, 68932, 6617, 148881]"
408,409,"[5187, 65585, 4772, 3429, 3201, 142422, 3091, 68932, 6808, 2917]"
409,410,"[103688, 60389, 80969, 103883, 3429, 6808, 60737, 40, 104245, 68932]"
410,411,"[74668, 176, 3201, 94661, 142444, 8011, 91488, 4187, 65585, 68932]"
411,412,"[3091, 68932, 4981, 4339, 142422, 6612, 32460, 47894, 2358, 3429]"
412,413,"[6612, 65585, 1785, 8207, 68932, 4339, 40, 104245, 6808, 142422]"
413,414,"[6818, 8015, 153408, 80693, 7481, 40, 6808, 104875, 8207, 50160]"
414,415,"[3429, 94070, 3091, 3347, 60737, 26326, 68932, 142444, 158882, 6808]"
415,416,"[103883, 68932, 44943, 6808, 6612, 2917, 3429, 60737, 103688, 6886]"
416,417,"[71033, 3201, 80693, 6808, 1785, 26649, 69849, 40, 80969, 8207]"
417,418,"[3201, 5187, 74668, 3429, 142422, 68932, 127298, 2917, 6808, 65585]"
418,419,"[41863, 8147, 6886, 37495, 8207, 69849, 68932, 142422, 40, 6808]"
419,420,"[3429, 6808, 68932, 142422, 6886, 6612, 37495, 3091, 4339, 65585]"
420,421,"[1785, 3201, 26326, 6808, 68932, 2917, 3429, 142422, 4981, 65585]"
421,422,"[7926, 1785, 170945, 6808, 40, 148881, 80969, 7481, 2917, 104875]"
422,423,"[91488, 68932, 47894, 74668, 2917, 3429, 3344, 2358, 4981, 142422]"
423,424,"[69849, 104245, 8207, 44943, 6752, 142422, 6808, 40, 68932, 6612]"
424,425,"[4772, 4339, 6752, 3091, 8147, 6886, 6808, 68932, 37495, 142422]"
425,426,"[41863, 6886, 7368, 37495, 80969, 8207, 6808, 8147, 69849, 40]"
426,427,"[71033, 60737, 142422, 2917, 6808, 68932, 148881, 3429, 127298, 40]"
427,428,"[1046, 60737, 80969, 104245, 40, 2917, 3429, 68932, 153408, 6808]"
428,429,"[104245, 106, 68932, 60737, 47894, 6886, 103688, 44943, 6612, 3091]"
429,430,"[71033, 2917, 47894, 37495, 65585, 142422, 68932, 4339, 6808, 3429]"
430,431,"[5187, 1050, 4187, 148881, 2917, 74791, 74668, 6808, 3201, 1950]"
431,432,"[103688, 3091, 7889, 6612, 6808, 142422, 4339, 3429, 65585, 68932]"
432,433,"[40, 74791, 8207, 1950, 148881, 1050, 6808, 74668, 127298, 3201]"
433,434,"[26326, 4187, 60737, 4981, 94070, 47894, 3429, 2917, 6808, 148881]"
434,435,"[6235, 49347, 8261, 6791, 64501, 1785, 2358, 76738, 4785, 64116]"
435,436,"[105746, 79897, 104875, 80969, 2917, 47894, 40, 6808, 60737, 3429]"
436,437,"[158882, 103688, 104245, 106, 6612, 2917, 60737, 3429, 47894, 44943]"
437,438,"[104245, 3091, 4981, 4339, 3429, 32460, 2358, 68932, 142422, 6612]"
438,439,"[108078, 32387, 1785, 177593, 167732, 72395, 6808, 80969, 40, 153408]"
439,440,"[3091, 71033, 142422, 40, 6808, 2917, 37495, 80969, 68932, 6886]"
440,441,"[3091, 55721, 68932, 3341, 4339, 4187, 3989, 7008, 142422, 6808]"
441,442,"[2917, 40959, 26649, 128620, 148881, 104875, 74668, 7926, 6453, 26326]"
442,443,"[37495, 69849, 4339, 6808, 153408, 1785, 40, 80969, 142422, 68932]"
443,444,"[6752, 4339, 68932, 3091, 2917, 142422, 6886, 37495, 3429, 6808]"
444,445,"[68932, 74791, 1050, 71033, 148881, 60737, 1785, 127298, 6808, 74668]"
445,446,"[3429, 127298, 2917, 87234, 60737, 74668, 3201, 26326, 4187, 148881]"
446,447,"[37495, 47894, 2917, 65585, 6612, 3429, 6808, 4339, 142422, 68932]"
447,448,"[60737, 6808, 4772, 3201, 68932, 47894, 142422, 5187, 3429, 2917]"
448,449,"[74668, 127298, 60737, 71033, 91488, 142422, 65585, 3429, 68932, 6808]"
449,450,"[8147, 5187, 6612, 65585, 142422, 4339, 6752, 37495, 68932, 6808]"
450,451,"[74668, 2917, 47894, 3201, 148881, 60737, 6808, 4981, 3429, 26326]"
451,452,"[37495, 49265, 148881, 60737, 4981, 3347, 2358, 103688, 158882, 3091]"
452,453,"[2917, 3091, 3429, 65585, 4339, 6612, 6808, 142422, 7889, 68932]"
453,454,"[44943, 166, 108078, 32387, 106594, 153408, 40, 6808, 167732, 80969]"
454,455,"[91079, 65585, 68932, 3429, 40, 6808, 2917, 4187, 153408, 60737]"
455,456,"[4339, 3091, 65585, 2358, 124404, 68932, 6612, 103688, 142422, 7889]"
456,457,"[124404, 3201, 65585, 4339, 3091, 142422, 68932, 6612, 2917, 6808]"
457,458,"[4772, 4339, 6612, 65585, 6752, 142422, 6808, 68932, 8147, 37495]"
458,459,"[40, 8147, 4339, 3429, 37495, 1046, 2917, 6808, 68932, 6886]"
459,460,"[158882, 103107, 735, 113394, 3832, 1413, 1893, 142444, 130452, 1950]"
460,461,"[4187, 65585, 44943, 60737, 2917, 6612, 6808, 47894, 3429, 148881]"
461,462,"[3429, 2358, 37495, 65585, 7889, 4339, 6808, 3091, 142422, 68932]"
462,463,"[65585, 4772, 69849, 71033, 4339, 8207, 142422, 68932, 6808, 40]"
463,464,"[5187, 8147, 68932, 142422, 6752, 6808, 4339, 65585, 71033, 37495]"
464,465,"[71033, 4772, 4339, 3091, 37495, 68932, 6752, 6808, 142422, 8147]"
465,466,"[26326, 32460, 3091, 6612, 3341, 65585, 68932, 6808, 142422, 7889]"
466,467,"[60737, 50160, 2917, 3201, 7481, 8207, 104875, 40, 6808, 80969]"
467,468,"[140561, 132153, 4300, 147410, 127134, 153408, 122092, 35807, 106594, 108078]"
468,469,"[32387, 68932, 167732, 65585, 80969, 2917, 37495, 40, 6808, 153408]"
469,470,"[130452, 6808, 8207, 167732, 69849, 153408, 1785, 80969, 104245, 40]"
470,471,"[6617, 103883, 1050, 6808, 549, 1046, 68932, 41863, 3429, 4339]"
471,472,"[6886, 167732, 7368, 8147, 68932, 6808, 80969, 69849, 8207, 40]"
472,473,"[127298, 5187, 1785, 6808, 40, 69849, 71033, 80969, 3201, 8207]"
473,474,"[6617, 127298, 71033, 37495, 3091, 4339, 65585, 6808, 142422, 68932]"
474,475,"[148881, 1332, 50685, 38992, 45928, 38095, 37495, 6119, 103235, 4326]"
475,476,"[99764, 104875, 1050, 40, 74668, 60737, 153408, 80969, 148881, 6808]"
476,477,"[37495, 148881, 60737, 2917, 6808, 44943, 47894, 68932, 142422, 6612]"
477,478,"[41863, 3429, 8147, 6808, 1785, 40, 2358, 104245, 142422, 68932]"
478,479,"[6617, 4339, 71033, 6808, 3429, 65585, 6612, 142422, 68932, 32460]"
479,480,"[74668, 71033, 60737, 142422, 91488, 80969, 6808, 2917, 148881, 40]"
480,481,"[164200, 6612, 60737, 65585, 91488, 6808, 4339, 124404, 68932, 142422]"
481,482,"[6886, 6808, 8207, 104245, 37495, 69849, 142422, 40, 68932, 6612]"
482,483,"[37495, 127298, 91488, 6612, 4339, 68932, 142422, 6808, 7889, 65585]"
483,484,"[44943, 4339, 47894, 2358, 2917, 142422, 6808, 3429, 6612, 68932]"
484,485,"[6752, 6886, 3201, 37495, 6808, 2917, 142422, 68932, 3429, 3091]"
485,486,"[142422, 8207, 8147, 69849, 37495, 80969, 40, 103883, 68932, 6808]"
486,487,"[1132, 140561, 153408, 37444, 35807, 108078, 122092, 106594, 127134, 147410]"
487,488,"[74668, 6808, 69849, 80693, 3201, 8207, 40, 1785, 80969, 26649]"
488,489,"[104875, 40, 153408, 8207, 8015, 1785, 80969, 6808, 69849, 142422]"
489,490,"[74791, 4187, 1950, 1050, 6808, 127298, 74668, 3201, 2917, 148881]"
490,491,"[60389, 1955, 56607, 103543, 25905, 25923, 25947, 59131, 158872, 965]"
491,492,"[4339, 37495, 3091, 68932, 6886, 40, 8147, 6808, 6752, 142422]"
492,493,"[108078, 153408, 106594, 6808, 44943, 104245, 6612, 2917, 40, 3429]"
493,494,"[1785, 8010, 71033, 1046, 1050, 40, 80969, 6808, 2917, 3429]"
494,495,"[127134, 140561, 108078, 80969, 106594, 167732, 3429, 104245, 153408, 40]"
495,496,"[3091, 91488, 7889, 3429, 103688, 68932, 6612, 94661, 2358, 451]"
496,497,"[106594, 7301, 32387, 6666, 6835, 87234, 7926, 104875, 6453, 35807]"
497,498,"[2917, 40, 104245, 3429, 6612, 4339, 142422, 68932, 65585, 6808]"
498,499,"[8147, 40, 3091, 69849, 6752, 71033, 142422, 37495, 6808, 68932]"
499,500,"[130452, 167732, 1785, 3429, 106594, 108078, 6808, 40, 104245, 153408]"
500,501,"[127134, 40, 2917, 1785, 6808, 8207, 35807, 167732, 177593, 106642]"
501,502,"[3201, 55721, 142422, 68932, 148881, 60737, 3429, 47894, 6808, 2917]"
502,503,"[128620, 3018, 26326, 74668, 127298, 148881, 5039, 7926, 1260, 3201]"
503,504,"[106, 104245, 40, 47894, 60737, 6808, 2917, 148881, 80969, 3429]"
504,505,"[5187, 4772, 3201, 31364, 127298, 4339, 3091, 69849, 27879, 8207]"
505,506,"[74668, 148881, 1050, 80969, 26649, 40, 2917, 6808, 104875, 7481]"
506,507,"[60737, 68932, 47894, 2917, 142422, 40, 80969, 6808, 65585, 3429]"
507,508,"[41571, 65585, 145491, 94661, 4981, 91488, 35807, 108078, 2917, 66509]"
508,509,"[32460, 106, 3429, 148881, 60737, 44943, 2917, 6612, 47894, 6808]"
509,510,"[80693, 80969, 60737, 3201, 148881, 40, 47894, 6808, 2917, 3429]"
510,511,"[26326, 26003, 26048, 176415, 53138, 86892, 165969, 5339, 26680, 25795]"
511,512,"[6808, 103688, 4981, 60737, 68932, 2917, 47894, 6612, 3429, 142422]"
512,513,"[4339, 47894, 55721, 32460, 2917, 2358, 3429, 68932, 3091, 142422]"
513,514,"[127298, 74668, 68932, 3201, 1950, 5187, 71033, 6808, 65585, 142422]"
514,515,"[6886, 106, 26359, 104245, 6752, 124404, 44943, 1280, 142444, 6612]"
515,516,"[4339, 6808, 103688, 7889, 65585, 6886, 6752, 68932, 6612, 142422]"
516,517,"[60737, 69469, 2917, 68932, 130482, 108078, 106594, 99853, 40, 94661]"
517,518,"[71033, 6886, 6612, 3429, 142422, 65585, 6808, 68932, 4339, 37495]"
518,519,"[142444, 6612, 6808, 33677, 158882, 2358, 44943, 60737, 4981, 3347]"
519,520,"[6612, 8207, 65585, 104245, 40, 1785, 68932, 6808, 142422, 4339]"
520,521,"[549, 71033, 65585, 3091, 4339, 8147, 4772, 6808, 68932, 142422]"
521,522,"[106, 104245, 94070, 60737, 68932, 3429, 2358, 94661, 7008, 103688]"
522,523,"[2917, 549, 3091, 6752, 6886, 68932, 6808, 37495, 6612, 65585]"
523,524,"[130452, 104245, 122092, 35807, 108078, 1132, 140561, 127134, 153408, 106594]"
524,525,"[8147, 2358, 65585, 142422, 68932, 6617, 4772, 127298, 6808, 4339]"
525,526,"[27879, 37495, 41863, 5187, 7889, 71033, 142422, 6808, 68932, 65585]"
526,527,"[103688, 4339, 104245, 73023, 8207, 68932, 40, 164200, 6612, 3201]"
527,528,"[71033, 3091, 6808, 68932, 142422, 6886, 6752, 37495, 8147, 40]"
528,529,"[32582, 124404, 6752, 96945, 7889, 3091, 3201, 103688, 68932, 6612]"
529,530,"[127298, 40, 4339, 142422, 65585, 6808, 6752, 68932, 71033, 37495]"
530,531,"[7773, 165969, 26326, 91488, 65585, 94661, 2917, 1150, 26471, 4326]"
531,532,"[6752, 71033, 40, 8147, 37495, 4339, 6808, 6612, 68932, 142422]"
532,533,"[3429, 7889, 91488, 2917, 68932, 6612, 2358, 3091, 124404, 142422]"
533,534,"[103688, 94661, 3091, 3429, 68932, 7889, 96945, 2358, 142422, 6612]"
534,535,"[5039, 128620, 1785, 74791, 3201, 1050, 6808, 148881, 74668, 127298]"
535,536,"[4339, 91079, 2917, 65585, 4981, 164200, 6612, 60737, 124404, 3429]"
536,537,"[7889, 4339, 3091, 6808, 142422, 8147, 37495, 6612, 6886, 68932]"
537,538,"[41863, 142422, 7368, 68932, 8147, 8207, 80969, 69849, 40, 6808]"
538,539,"[60389, 153408, 37495, 8207, 7368, 6886, 40, 69849, 6808, 80969]"
539,540,"[74668, 2917, 41863, 6752, 71033, 68932, 6808, 5187, 142422, 4339]"
540,541,"[5187, 3201, 4772, 71033, 4339, 2917, 65585, 142422, 68932, 6808]"
541,542,"[37495, 60737, 4339, 142422, 3429, 2917, 65585, 6808, 47894, 68932]"
542,543,"[40, 4339, 6886, 8147, 68932, 37495, 6808, 142422, 6752, 7889]"
543,544,"[6752, 8147, 3201, 142422, 6886, 37495, 6612, 68932, 3091, 6808]"
544,545,"[6886, 6612, 69849, 69712, 142422, 8207, 104245, 80693, 40, 68932]"
545,546,"[2358, 51705, 80693, 137595, 104245, 40, 68932, 3429, 80969, 69712]"
546,547,"[6808, 4981, 127298, 3429, 4187, 74668, 3201, 26326, 148881, 60737]"
547,548,"[7889, 4339, 47894, 3091, 3429, 142422, 2917, 6612, 32460, 2358]"
548,549,"[38095, 3429, 4339, 6808, 74668, 91488, 127298, 142422, 68932, 65585]"
549,550,"[176, 3674, 6617, 4981, 7481, 94070, 69805, 31364, 6752, 8010]"
550,551,"[104245, 130452, 37444, 3939, 122092, 140561, 108078, 153408, 106594, 40]"
551,552,"[158882, 4981, 68932, 148881, 142422, 60737, 3429, 47894, 2917, 6808]"
552,553,"[74668, 60737, 105746, 6808, 68932, 3429, 1785, 104875, 40, 142422]"
553,554,"[153408, 1785, 41863, 167732, 166, 7368, 80969, 8207, 69849, 40]"
554,555,"[2917, 103883, 69712, 80693, 6808, 44943, 69849, 80969, 8207, 40]"
555,556,"[6104, 187717, 26359, 174053, 67665, 158966, 46855, 32582, 27563, 5288]"
556,557,"[124404, 37495, 68932, 7889, 6808, 6612, 4339, 65585, 6752, 142422]"
557,558,"[94661, 65585, 164200, 6752, 6808, 6612, 124404, 142422, 68932, 4339]"
558,559,"[3201, 106, 142444, 158882, 6808, 148881, 2917, 47894, 60737, 3429]"
559,560,"[1046, 47894, 142422, 3091, 44943, 68932, 6808, 2917, 3429, 6886]"
560,561,"[71033, 68932, 80969, 3429, 8207, 40, 2917, 69849, 142422, 6808]"
561,562,"[6752, 8147, 37495, 142422, 6808, 6612, 65585, 7889, 68932, 4339]"
562,563,"[55721, 104245, 47894, 4339, 2917, 68932, 3429, 142422, 2358, 6808]"
563,564,"[26695, 69712, 6886, 8207, 41863, 69849, 8147, 80969, 68932, 40]"
564,565,"[1046, 6808, 60737, 148881, 2917, 68932, 47894, 3429, 65585, 142422]"
565,566,"[3201, 3341, 74668, 26326, 91488, 127298, 68932, 65585, 71033, 94661]"
566,567,"[3871, 6453, 136449, 6835, 6666, 7926, 26326, 66509, 32387, 74668]"
567,568,"[6612, 142422, 6886, 6752, 68932, 65585, 60737, 37495, 6808, 2917]"
568,569,"[41863, 69712, 68932, 8147, 69849, 3091, 6612, 6752, 40, 8207]"
569,570,"[6808, 2917, 2358, 4339, 4981, 3429, 104245, 47894, 68932, 142422]"
570,571,"[94661, 73023, 69849, 91488, 2358, 40, 68932, 6612, 3091, 104245]"
571,572,"[127298, 60737, 68932, 65585, 142422, 71033, 6808, 3429, 47894, 4339]"
572,573,"[4772, 6752, 4339, 6886, 3091, 37495, 8147, 6808, 68932, 142422]"
573,574,"[71033, 65585, 68932, 6808, 2917, 142422, 4339, 6612, 3429, 47894]"
574,575,"[37495, 6886, 7889, 6612, 142422, 65585, 68932, 6808, 71033, 4339]"
575,576,"[3091, 37495, 44943, 68932, 142422, 6612, 47894, 3429, 2917, 6808]"
576,577,"[55721, 6808, 142422, 44943, 47894, 2358, 68932, 32460, 3429, 6612]"
577,578,"[8015, 103688, 87234, 3429, 1046, 3091, 6612, 142444, 158882, 4187]"
578,579,"[41863, 7368, 153408, 6808, 103883, 8147, 80969, 8207, 69849, 40]"
579,580,"[112006, 40, 106594, 164200, 44943, 105746, 104245, 60737, 130452, 103688]"
580,581,"[44943, 2917, 142422, 68932, 60737, 3429, 47894, 4339, 6808, 1785]"
581,582,"[7008, 68932, 55721, 74668, 148881, 3429, 142422, 26326, 3344, 142444]"
582,583,"[2358, 65585, 6752, 3429, 6612, 3201, 124404, 4339, 7889, 3091]"
583,584,"[32460, 2917, 47894, 6886, 142422, 4339, 6612, 3429, 68932, 6808]"
584,585,"[37495, 4339, 142422, 68932, 6808, 6612, 32460, 3429, 6886, 2358]"
585,586,"[40, 6808, 65585, 4339, 142422, 8147, 6752, 37495, 68932, 7889]"
586,587,"[4772, 5187, 65585, 31364, 71033, 6612, 4339, 7889, 3091, 127298]"
587,588,"[3201, 71033, 4772, 65585, 3091, 68932, 2917, 6808, 4339, 142422]"
588,589,"[6886, 3091, 37495, 6612, 6808, 65585, 3429, 142422, 4339, 68932]"
589,590,"[3429, 3201, 5187, 65585, 2917, 71033, 68932, 4772, 142422, 6808]"
590,591,"[104245, 3939, 108078, 140561, 80969, 5008, 106594, 3429, 40, 69712]"
591,592,"[153408, 68932, 142422, 104245, 40, 6808, 8207, 3429, 80969, 1785]"
592,593,"[5187, 41863, 71033, 127298, 74668, 68932, 142422, 6808, 6617, 65585]"
593,594,"[68932, 549, 5187, 6808, 69849, 891, 37495, 65585, 6119, 3091]"
594,595,"[68932, 5187, 71033, 80969, 69849, 142422, 6808, 103883, 8207, 40]"
595,596,"[148881, 4339, 60737, 2917, 65585, 47894, 3429, 68932, 142422, 6808]"
596,597,"[2358, 32460, 142422, 47894, 4339, 3429, 6808, 2917, 65585, 68932]"
597,598,"[4772, 96945, 4339, 6612, 3429, 8147, 3091, 2358, 6886, 68932]"
598,599,"[4187, 5932, 74791, 158966, 127298, 40959, 66509, 148881, 96829, 4282]"
599,600,"[2917, 4772, 6886, 4339, 3091, 37495, 68932, 142422, 8147, 6808]"
