,userId,recommended_movies
309,310,"[26236, 2890, 82765, 4719, 55116, 4956, 49530, 438, 1112, 4442]"
310,311,"[27683, 8481, 107771, 382, 7713, 7072, 4428, 3508, 5300, 5909]"
311,312,"[51545, 2164, 7235, 4902, 49530, 8830, 51709, 55116, 40732, 4956]"
312,313,"[55116, 71999, 117646, 8361, 27618, 48774, 58025, 91500, 117529, 187031]"
313,314,"[1396, 2393, 4956, 26236, 71999, 4800, 42015, 55116, 56003, 438]"
314,315,"[8481, 61071, 72142, 11, 52, 58, 94, 195, 224, 232]"
315,316,"[51545, 415, 784, 1430, 1565, 1824, 2177, 2349, 2806, 7107]"
316,317,"[20, 145, 1432, 5027, 5628, 7007, 1034, 3266, 4242, 6003]"
317,318,"[27002, 70687, 97757, 27899, 118198, 5785, 81156, 32314, 46105, 59947]"
318,319,"[4719, 5657, 6990, 459, 55116, 1396, 27728, 6016, 31221, 71999]"
319,320,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 27032, 1726, 4643]"
320,321,"[4956, 42015, 970, 117646, 45672, 6564, 31367, 27036, 55116, 4800]"
321,322,"[496, 5666, 1912, 3893, 144606, 45, 319, 5416, 6193, 41716]"
322,323,"[59814, 166, 478, 778, 1271, 1910, 2587, 2973, 3130, 4410]"
323,324,"[1473, 2000, 2001, 2002, 3716, 4085, 4879, 5049, 8370, 26840]"
324,325,"[20, 145, 1432, 5027, 5628, 7007, 608, 1034, 3266, 4242]"
325,326,"[459, 59947, 70728, 55116, 4956, 4800, 7215, 26236, 145, 1432]"
326,327,"[970, 496, 5666, 72142, 1912, 3893, 144606, 45, 319, 5416]"
327,328,"[117646, 55116, 4956, 5657, 6990, 4719, 4818, 27790, 1884, 33138]"
328,329,"[51545, 2164, 59814, 5909, 69720, 114670, 132153, 149011, 7235, 51709]"
329,330,"[4956, 59947, 70728, 55116, 4719, 459, 31367, 117646, 20, 145]"
330,331,"[20, 145, 1432, 5027, 5628, 7007, 1034, 3266, 4242, 6003]"
331,332,"[43932, 26887, 198, 67197, 680, 5433, 6902, 30894, 174053, 51545]"
332,333,"[72142, 61071, 72, 75, 82, 96, 106, 156, 171, 178]"
333,334,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 27032, 71999, 1726]"
334,335,"[1396, 27549, 6503, 8968, 26184, 80219, 20, 145, 1432, 5027]"
335,336,"[1912, 3893, 144606, 4719, 4956, 970, 59947, 70728, 20, 145]"
336,337,"[459, 4956, 55116, 4800, 59947, 70728, 31367, 2802, 3584, 4438]"
337,338,"[166, 478, 778, 1271, 1910, 2289, 2587, 2973, 3130, 4410]"
338,339,"[459, 59947, 70728, 20, 145, 1432, 5027, 5628, 7007, 45]"
339,340,"[55116, 798, 2344, 2403, 2524, 4142, 5064, 5479, 7700, 27865]"
340,341,"[6902, 117646, 2483, 5007, 90522, 55116, 4956, 52462, 4719, 61401]"
341,342,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 72]"
342,343,"[459, 55116, 59947, 70728, 4956, 20, 145, 1432, 5027, 5628]"
343,344,"[71999, 27032, 164226, 8361, 27618, 48774, 58025, 91500, 117529, 187031]"
344,345,"[496, 5666, 52, 58, 94, 195, 224, 232, 281, 351]"
345,346,"[118198, 8464, 27899, 70687, 46105, 27002, 5785, 81156, 80478, 32314]"
346,347,"[2617, 72165, 26849, 1215, 164226, 170827, 57502, 117646, 8830, 71999]"
347,348,"[459, 20, 145, 1432, 5027, 5628, 7007, 59947, 70728, 1912]"
348,349,"[4956, 496, 5666, 1912, 3893, 144606, 970, 2802, 3584, 4438]"
349,350,"[42015, 60516, 60161, 4956, 57504, 380, 6564, 27420, 53161, 5530]"
350,351,"[496, 5666, 11, 52, 58, 94, 195, 224, 232, 281]"
351,352,"[6902, 55116, 71999, 8361, 27618, 48774, 58025, 187031, 43932, 27549]"
352,353,"[59947, 70728, 45, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
353,354,"[459, 20, 145, 1432, 5027, 5628, 7007, 27549, 59947, 70728]"
354,355,"[380, 6564, 4956, 79702, 55116, 104875, 736, 3633, 71999, 4800]"
355,356,"[970, 72142, 438, 1112, 4442, 4635, 27695, 33672, 71156, 73676]"
356,357,"[970, 496, 5666, 4956, 72142, 61071, 4719, 72, 75, 82]"
357,358,"[17, 25, 28, 46, 49, 74, 83, 85, 105, 140]"
358,359,"[496, 5666, 970, 4956, 3390, 72142, 61071, 168, 1100, 3996]"
359,360,"[2058, 5388, 7445, 8860, 74510, 90738, 120637, 132618, 150548, 165347]"
360,361,"[98203, 438, 1112, 4442, 4635, 27695, 33672, 71156, 73676, 84523]"
361,362,"[7235, 459, 6016, 4998, 20, 145, 1432, 5027, 5628, 7007]"
362,363,"[51545, 2164, 51709, 7235, 8830, 40732, 382, 7713, 6395, 54771]"
363,364,"[6016, 6503, 8968, 26184, 80219, 55116, 170, 464, 5880, 6709]"
364,365,"[72, 75, 82, 96, 106, 156, 171, 178, 194, 205]"
365,366,"[88125, 60684, 6365, 6934, 52722, 77561, 101076, 83349, 103042, 122886]"
366,367,"[61071, 42015, 45672, 970, 4956, 1884, 33138, 33669, 42004, 46578]"
367,368,"[49530, 36529, 7215, 26236, 82765, 31617, 77866, 7766, 27704, 46855]"
368,369,"[31921, 27549, 296, 608, 1034, 3266, 4242, 6003, 6705, 57669]"
369,370,"[45672, 587, 1409, 2065, 2797, 3108, 3358, 4157, 4392, 6373]"
370,371,"[71999, 164226, 6902, 2367, 161594, 27728, 52328, 52462, 8361, 27618]"
371,372,"[459, 6016, 55116, 59947, 70728, 4800, 20, 145, 1432, 5027]"
372,373,"[4719, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
373,374,"[55116, 51545, 59947, 70728, 7235, 798, 2344, 2403, 2524, 4142]"
374,375,"[31921, 91542, 198, 8972, 26614, 77364, 459, 27549, 6902, 55116]"
375,376,"[55116, 8361, 27618, 48774, 58025, 91500, 117529, 187031, 798, 2344]"
376,377,"[6902, 117646, 56003, 55116, 5530, 164226, 52328, 67799, 43932, 29]"
377,378,"[52462, 2414, 148775, 70305, 117646, 161594, 2429, 41569, 2987, 3000]"
378,379,"[7215, 55116, 26236, 49530, 4800, 4956, 2734, 2871, 3461, 4951]"
379,380,"[164226, 117646, 55116, 71999, 27032, 1429, 2835, 27618, 48774, 187031]"
380,381,"[4956, 42015, 4719, 117646, 970, 61071, 4800, 1884, 33138, 33669]"
381,382,"[55116, 71999, 117646, 4956, 4800, 459, 798, 2344, 2403, 2524]"
382,383,"[26, 31, 40, 43, 55, 57, 62, 121, 147, 148]"
383,384,"[4956, 55116, 59947, 70728, 51545, 7235, 2164, 459, 4800, 5657]"
384,385,"[55116, 4956, 5657, 6990, 4818, 117646, 459, 59947, 70728, 438]"
385,386,"[3681, 78467, 119828, 32392, 54997, 43419, 3267, 3508, 5300, 8481]"
386,387,"[81132, 51545, 31921, 59947, 70728, 30745, 1264, 8481, 5416, 6193]"
387,388,"[47124, 78499, 87222, 48414, 49274, 87876, 32031, 1, 2294, 3114]"
388,389,"[55116, 459, 4956, 31367, 4800, 59947, 70728, 6016, 798, 2344]"
389,390,"[587, 72142, 4956, 42015, 61071, 496, 5666, 970, 45672, 1409]"
390,391,"[4956, 970, 3893, 144606, 45, 319, 5416, 6193, 41716, 91128]"
391,392,"[42015, 4818, 5657, 6990, 4956, 970, 31367, 380, 6564, 55116]"
392,393,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 71999, 164226, 798]"
393,394,"[49530, 36529, 27397, 7766, 27704, 46855, 57528, 69481, 74795, 107069]"
394,395,"[2405, 2406, 7720, 33679, 57951, 6564, 42015, 4956, 1894, 1948]"
395,396,"[4719, 117646, 55116, 5657, 6990, 4956, 459, 59947, 70728, 27790]"
396,397,"[1484, 513, 3284, 6954, 7831, 116799, 120138, 172229, 4247, 125914]"
397,398,"[45672, 43289, 47384, 42015, 1884, 33138, 33669, 42004, 46578, 55269]"
398,399,"[164226, 27032, 71999, 8361, 27618, 48774, 58025, 91500, 117529, 187031]"
399,400,"[6016, 20, 145, 1432, 5027, 5628, 7007, 459, 519, 2985]"
400,401,"[95165, 610, 85261, 161594, 130518, 128944, 164226, 27728, 27032, 8361]"
401,402,"[20, 1432, 5027, 5628, 7007, 459, 6016, 59947, 70728, 519]"
402,403,"[31921, 20, 145, 1432, 5027, 5628, 7007, 1799, 27674, 608]"
403,404,"[4956, 496, 5666, 72142, 970, 59947, 70728, 2802, 3584, 4438]"
404,405,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 59947]"
405,406,"[4, 11, 52, 58, 94, 195, 224, 232, 281, 351]"
406,407,"[2429, 41569, 71999, 117646, 164226, 8361, 27618, 48774, 58025, 91500]"
407,408,"[117646, 164226, 71999, 55116, 4818, 2429, 41569, 1429, 2835, 4270]"
408,409,"[72, 75, 82, 96, 106, 156, 171, 178, 194, 205]"
409,410,"[72, 75, 82, 96, 106, 156, 171, 178, 194, 205]"
410,411,"[55116, 4956, 4800, 459, 59947, 70728, 2734, 2871, 3461, 4951]"
411,412,"[1912, 3893, 144606, 970, 6954, 7831, 116799, 31921, 4956, 4719]"
412,413,"[20, 145, 1432, 5027, 5628, 7007, 1473, 2000, 2001, 3716]"
413,414,"[4956, 970, 1112, 4442, 4635, 27695, 71156, 73676, 84523, 85401]"
414,415,"[20, 145, 1432, 5027, 5628, 7007, 1473, 2000, 2001, 2002]"
415,416,"[72, 75, 82, 96, 106, 156, 171, 178, 194, 205]"
416,417,"[31921, 459, 27549, 6902, 59947, 70728, 4998, 55116, 198, 20]"
417,418,"[970, 4956, 587, 42015, 117646, 1884, 33138, 33669, 42004, 55269]"
418,419,"[27002, 97757, 70687, 118198, 59947, 70728, 20, 145, 1432, 5027]"
419,420,"[27002, 70687, 97757, 118198, 27899, 5785, 81156, 61236, 32314, 46105]"
420,421,"[970, 3390, 4956, 26236, 72142, 7215, 168, 1100, 3996, 8983]"
421,422,"[8481, 3508, 5300, 7072, 32392, 54997, 3681, 78467, 119828, 4428]"
422,423,"[71999, 55116, 8361, 27618, 48774, 58025, 91500, 117529, 187031, 1396]"
423,424,"[4409, 1799, 27674, 30745, 22, 31921, 27473, 90524, 5433, 2058]"
424,425,"[51545, 7022, 7360, 8894, 73268, 7235, 4210, 43549, 51709, 46965]"
425,426,"[45672, 148775, 43289, 47384, 53140, 108540, 47404, 27036, 117646, 1884]"
426,427,"[27002, 97757, 70687, 81156, 59947, 70728, 8464, 27899, 118198, 55116]"
427,428,"[27549, 7235, 59947, 70728, 27002, 20, 1432, 5027, 5628, 7007]"
428,429,"[4956, 42015, 72142, 970, 61071, 4800, 587, 496, 5666, 4719]"
429,430,"[1264, 1912, 3893, 144606, 2802, 3584, 4438, 8093, 31921, 866]"
430,431,"[21, 1689, 2110, 2542, 2586, 4011, 7257, 33893, 118082, 142961]"
431,432,"[1094, 1674, 3257, 4699, 6927, 6973, 7032, 8836, 44555, 157130]"
432,433,"[27549, 56003, 1206, 3701, 115680, 198, 519, 2985, 6734, 1396]"
433,434,"[55116, 71999, 117646, 6902, 8361, 27618, 58025, 91500, 117529, 187031]"
434,435,"[296, 608, 1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813]"
435,436,"[7215, 49530, 55116, 26236, 2890, 82765, 2734, 2871, 3461, 4951]"
436,437,"[26236, 438, 1112, 4442, 4635, 27695, 33672, 71156, 73676, 84523]"
437,438,"[55116, 2835, 27032, 27618, 58025, 91500, 117529, 187031, 71999, 4956]"
438,439,"[97757, 27002, 117646, 71999, 2429, 41569, 55116, 4956, 27036, 5657]"
439,440,"[51709, 4497, 5478, 8578, 160080, 6395, 54771, 74685, 8830, 56003]"
440,441,"[4818, 1429, 2835, 4270, 55116, 164226, 117646, 27032, 2471, 2748]"
441,442,"[61071, 108540, 109383, 42015, 138702, 57504, 1884, 33138, 33669, 42004]"
442,443,"[117646, 71999, 55116, 4956, 4818, 164226, 2429, 41569, 4800, 5657]"
443,444,"[608, 1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813, 1912]"
444,445,"[4956, 55116, 117646, 59947, 70728, 42015, 380, 6564, 438, 1112]"
445,446,"[2802, 3584, 4438, 8093, 4800, 4956, 511, 522, 1382, 1465]"
446,447,"[8481, 55116, 117646, 4956, 459, 5657, 6990, 31367, 4800, 3508]"
447,448,"[55116, 4818, 5657, 6990, 4956, 117646, 31367, 42015, 438, 1112]"
448,449,"[8464, 27899, 118198, 5785, 81156, 27002, 70687, 32314, 46105, 80478]"
449,450,"[55116, 59947, 70728, 438, 1112, 4442, 4635, 27695, 33672, 71156]"
450,451,"[1912, 3893, 144606, 4956, 496, 5666, 4719, 459, 970, 587]"
451,452,"[55116, 59947, 70728, 31367, 4956, 6503, 8968, 26184, 80219, 1396]"
452,453,"[4956, 4719, 31367, 970, 438, 1112, 4442, 4635, 27695, 33672]"
453,454,"[427, 903, 928, 1597, 2181, 2819, 8588, 33201, 63033, 27317]"
454,455,"[7215, 26236, 49530, 1873, 6567, 26791, 55253, 36529, 31617, 77866]"
455,456,"[55116, 798, 2344, 2403, 2524, 4142, 5064, 5479, 7700, 27865]"
456,457,"[55116, 4818, 117646, 1429, 2835, 4270, 5657, 6990, 4956, 380]"
457,458,"[4956, 4800, 2802, 3584, 4438, 8093, 459, 59947, 70728, 55116]"
458,459,"[40339, 52287, 157865, 161594, 68959, 62956, 3000, 5069, 139130, 72601]"
459,460,"[71999, 117646, 2429, 41569, 27036, 164226, 55116, 4800, 8361, 27618]"
460,461,"[7235, 59814, 51545, 20, 145, 1432, 5027, 5628, 7007, 1912]"
461,462,"[27002, 70687, 118198, 27899, 5785, 81156, 80478, 97757, 46105, 32314]"
462,463,"[170827, 2366, 7373, 7454, 26849, 164226, 2617, 72165, 1215, 188301]"
463,464,"[6016, 459, 798, 2344, 2403, 2524, 4142, 5064, 5479, 7700]"
464,465,"[49530, 36529, 27397, 7215, 41527, 31921, 20, 145, 1432, 5027]"
465,466,"[117646, 71999, 2429, 41569, 55116, 27036, 4956, 4800, 4818, 2734]"
466,467,"[356, 3003, 48032, 56060, 27692, 665, 946, 1281, 2436, 3035]"
467,468,"[4956, 6902, 4800, 117646, 55116, 587, 71999, 42015, 6564, 4719]"
468,469,"[59947, 70728, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
469,470,"[26236, 31617, 77866, 2890, 82765, 7215, 49530, 87232, 88140, 4956]"
470,471,"[26236, 2890, 82765, 31617, 77866, 7215, 42015, 4956, 438, 1112]"
471,472,"[20, 145, 1432, 5027, 5628, 7007, 1473, 2000, 2001, 2002]"
472,473,"[970, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
473,474,"[496, 5666, 72142, 4956, 61071, 42015, 144606, 168, 1100, 89862]"
474,475,"[164226, 188301, 161594, 546, 4133, 4275, 5638, 5700, 8782, 32898]"
475,476,"[4719, 4956, 117646, 55116, 71999, 4800, 42015, 148775, 108540, 4818]"
476,477,"[55116, 4956, 56003, 59947, 70728, 1396, 438, 1112, 4442, 4635]"
477,478,"[83349, 117646, 55116, 31367, 4956, 91542, 6902, 459, 4719, 5657]"
478,479,"[72, 75, 96, 106, 156, 171, 178, 194, 205, 218]"
479,480,"[4956, 970, 438, 1112, 4442, 4635, 27695, 71156, 73676, 84523]"
480,481,"[1464, 7217, 26701, 4848, 130482, 81132, 1783, 2803, 6885, 6953]"
481,482,"[164226, 27032, 1726, 4643, 6645, 72308, 171765, 173145, 27618, 48774]"
482,483,"[4956, 117646, 71999, 55116, 42015, 4719, 6902, 4818, 970, 45672]"
483,484,"[1907, 27790, 4719, 108540, 138702, 56152, 2987, 2846, 3674, 4683]"
484,485,"[459, 6016, 20, 145, 1432, 5027, 5628, 7007, 59947, 70728]"
485,486,"[798, 2344, 2403, 2524, 4142, 5064, 5479, 7700, 27865, 34397]"
486,487,"[43289, 47384, 53140, 148775, 45672, 117646, 47404, 27036, 485, 3740]"
487,488,"[45672, 42015, 587, 43289, 47384, 1884, 33138, 33669, 42004, 46578]"
488,489,"[496, 5666, 72142, 4956, 970, 42015, 61071, 1100, 8983, 89862]"
489,490,"[26, 31, 40, 43, 55, 57, 62, 121, 147, 148]"
490,491,"[43289, 47384, 148775, 45672, 258, 2005, 3440, 79139, 1197, 53140]"
491,492,"[59947, 70728, 55116, 6550, 6812, 8241, 27426, 78469, 105020, 158721]"
492,493,"[459, 6016, 55116, 798, 2344, 2403, 2524, 4142, 5064, 5479]"
493,494,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 1726, 4643, 6645]"
494,495,"[59947, 70728, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897]"
495,496,"[1783, 2803, 6885, 6953, 7044, 26761, 71033, 1799, 27674, 427]"
496,497,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 1912]"
497,498,"[4956, 55116, 59947, 70728, 438, 1112, 4442, 4635, 27695, 33672]"
498,499,"[2164, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
499,500,"[108540, 109383, 45672, 138702, 587, 27790, 26776, 1151, 32456, 1907]"
500,501,"[236, 2006, 3705, 4299, 8235, 26765, 31664, 75805, 76293, 79185]"
501,502,"[1396, 27549, 56003, 438, 1112, 4442, 4635, 27695, 33672, 71156]"
502,503,"[1912, 3893, 144606, 866, 2166, 2764, 3598, 4919, 5424, 58078]"
503,504,"[11, 52, 58, 94, 195, 224, 232, 281, 351, 359]"
504,505,"[51545, 43932, 51709, 70, 46965, 48678, 60522, 7022, 8894, 73268]"
505,506,"[27420, 53161, 4956, 72142, 2594, 587, 496, 5666, 6734, 42015]"
506,507,"[79224, 502, 74282, 4956, 2422, 4800, 4719, 2846, 3674, 4683]"
507,508,"[2890, 82765, 8690, 26236, 31617, 77866, 688, 61132, 87232, 88140]"
508,509,"[97757, 117646, 43289, 47384, 1215, 2617, 72165, 485, 3740, 3997]"
509,510,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 296]"
510,511,"[55116, 798, 2344, 2403, 2524, 4142, 5064, 5479, 7700, 27865]"
511,512,"[2058, 5388, 7445, 8860, 74510, 90738, 120637, 132618, 150548, 165347]"
512,513,"[49530, 26236, 36529, 7215, 2890, 82765, 31617, 77866, 27692, 459]"
513,514,"[71999, 117646, 55116, 164226, 4818, 27032, 4956, 8361, 27618, 48774]"
514,515,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 519, 2985, 138632]"
515,516,"[3699, 166635, 71999, 53, 1027, 1085, 1259, 1303, 1419, 1615]"
516,517,"[1907, 108540, 2846, 3674, 4683, 5076, 6557, 56152, 134853, 1014]"
517,518,"[4719, 8253, 31921, 6584, 91542, 26504, 7235, 212, 27790, 5657]"
518,519,"[1912, 3893, 144606, 166, 478, 778, 1271, 1910, 2289, 2587]"
519,520,"[164226, 55116, 27032, 117646, 71999, 4956, 4818, 47997, 380, 6564]"
520,521,"[1912, 3893, 144606, 496, 5666, 6023, 27716, 33903, 72919, 129354]"
521,522,"[55116, 4956, 1396, 438, 1112, 4442, 4635, 27695, 33672, 71156]"
522,523,"[71999, 117646, 27036, 4956, 4719, 2429, 41569, 4800, 55116, 42015]"
523,524,"[55116, 71999, 798, 2344, 2403, 2524, 4142, 5064, 5479, 7700]"
524,525,"[4956, 970, 42015, 72142, 438, 1112, 4442, 4635, 27695, 33672]"
525,526,"[72, 75, 82, 96, 106, 156, 171, 178, 194, 205]"
526,527,"[117646, 71999, 164226, 2617, 72165, 55116, 6902, 4956, 4818, 41569]"
527,528,"[20, 145, 1432, 5027, 5628, 7007, 459, 6016, 78, 293]"
528,529,"[27032, 8361, 27618, 48774, 58025, 91500, 117529, 187031, 4434, 140711]"
529,530,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 59947]"
530,531,"[86, 1287, 1801, 2013, 2019, 2370, 2421, 2893, 2905, 3578]"
531,532,"[49530, 315, 786, 1047, 1385, 1488, 1515, 1626, 1833, 2521]"
532,533,"[51545, 51709, 60522, 2617, 72165, 8830, 43932, 70, 46965, 48678]"
533,534,"[4956, 2468, 380, 6564, 42015, 72142, 236, 2006, 3705, 4299]"
534,535,"[4719, 970, 1912, 3893, 144606, 72142, 7835, 4956, 496, 5666]"
535,536,"[438, 1112, 4442, 4635, 27695, 33672, 71156, 73676, 84523, 85401]"
536,537,"[20, 145, 1432, 5027, 5628, 7007, 6503, 8968, 26184, 80219]"
537,538,"[106696, 8360, 1064, 46062, 37729, 2857, 2081, 110781, 79702, 6316]"
538,539,"[69644, 108540, 7262, 2846, 3674, 4683, 5076, 6557, 134853, 27790]"
539,540,"[8361, 27618, 48774, 58025, 91500, 117529, 187031, 2625, 27032, 1396]"
540,541,"[55116, 4956, 4800, 4719, 459, 59947, 70728, 117646, 798, 2344]"
541,542,"[4719, 31921, 59947, 70728, 4956, 6902, 55116, 27549, 45, 319]"
542,543,"[4956, 4719, 31367, 970, 6564, 438, 1112, 4442, 4635, 27695]"
543,544,"[4956, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150]"
544,545,"[296, 608, 1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813]"
545,546,"[7387, 46965, 48678, 7022, 7360, 8894, 73268, 3264, 71535, 111663]"
546,547,"[587, 496, 5666, 72142, 4956, 27420, 53161, 970, 61071, 42015]"
547,548,"[59947, 70728, 4956, 2802, 3584, 4438, 8093, 45, 319, 5416]"
548,549,"[198, 519, 2985, 315, 786, 1047, 1385, 1488, 1515, 1626]"
549,550,"[92681, 6365, 6934, 52722, 101076, 103042, 122886, 5378, 8636, 46530]"
550,551,"[55116, 59947, 70728, 798, 2344, 2403, 2524, 4142, 5064, 5479]"
551,552,"[71999, 8361, 27618, 48774, 58025, 91500, 117529, 187031, 55116, 6902]"
552,553,"[1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813, 20, 145]"
553,554,"[4956, 970, 72142, 496, 5666, 42015, 587, 61071, 4719, 3390]"
554,555,"[4956, 1112, 4442, 4635, 27695, 33672, 71156, 73676, 84523, 85401]"
555,556,"[546, 2005, 3440, 79139, 6350, 26590, 27155, 148775, 2054, 70305]"
556,557,"[170, 464, 5880, 6709, 7802, 37853, 53972, 64030, 85796, 6016]"
557,558,"[4956, 55116, 117646, 4800, 59947, 70728, 459, 587, 4719, 31367]"
558,559,"[117646, 55116, 4818, 71999, 4956, 5657, 6990, 4719, 148775, 42015]"
559,560,"[20, 145, 1432, 5027, 5628, 7007, 59947, 70728, 27549, 1396]"
560,561,"[117646, 71999, 55116, 4818, 2429, 164226, 5657, 6990, 86, 1287]"
561,562,"[4956, 496, 5666, 45, 319, 5416, 6193, 41716, 91128, 105835]"
562,563,"[7835, 5927, 5941, 6245, 6696, 6776, 8738, 61123, 70334, 79702]"
563,564,"[18, 65, 69, 88, 102, 119, 125, 135, 141, 144]"
564,565,"[4956, 496, 5666, 1912, 3893, 144606, 459, 970, 2802, 3584]"
565,566,"[496, 5666, 26236, 7215, 72142, 4956, 970, 45, 319, 5416]"
566,567,"[27420, 53161, 5530, 587, 1682, 36363, 60904, 89898, 96655, 150596]"
567,568,"[45, 319, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 7835]"
568,569,"[55116, 31367, 4956, 5657, 6990, 4719, 6564, 117646, 4818, 6503]"
569,570,"[67197, 85414, 43932, 56003, 198, 680, 3032, 5046, 5944, 6264]"
570,571,"[183, 799, 1321, 2315, 3830, 4128, 7282, 47937, 53468, 54910]"
571,572,"[4956, 59947, 70728, 459, 970, 2802, 3584, 4438, 8093, 1912]"
572,573,"[55116, 117646, 4956, 59947, 70728, 1429, 2835, 4270, 31367, 27032]"
573,574,"[31921, 55116, 59947, 70728, 4719, 20, 145, 1432, 5027, 5628]"
574,575,"[2931, 970, 45, 319, 5416, 6193, 41716, 91128, 105835, 116897]"
575,576,"[7235, 27549, 20, 145, 1432, 5027, 5628, 7007, 296, 608]"
576,577,"[26236, 2890, 82765, 31617, 77866, 49530, 7215, 3406, 3654, 4103]"
577,578,"[1094, 1674, 3257, 4699, 6927, 6973, 7032, 8836, 44555, 157130]"
578,579,"[72142, 4956, 496, 5666, 42015, 61071, 587, 970, 4719, 168]"
579,580,"[459, 59947, 70728, 55116, 20, 145, 1432, 5027, 5628, 7007]"
580,581,"[49530, 7215, 26236, 31617, 77866, 2890, 82765, 103685, 36529, 117646]"
581,582,"[83349, 91535, 60684, 164226, 8361, 27618, 48774, 58025, 117529, 187031]"
582,583,"[4, 11, 52, 58, 94, 195, 224, 232, 281, 351]"
583,584,"[4956, 55116, 4800, 59947, 70728, 459, 117646, 6564, 71999, 31367]"
584,585,"[608, 1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813, 20]"
585,586,"[161594, 62956, 546, 130518, 128944, 72601, 40339, 157865, 164226, 52462]"
586,587,"[4956, 970, 496, 5666, 72142, 42015, 45, 319, 5416, 6193]"
587,588,"[608, 1034, 3266, 4242, 6003, 6705, 57669, 71211, 75813, 145]"
588,589,"[459, 20, 145, 1432, 5027, 5628, 7007, 59947, 70728, 2802]"
589,590,"[4956, 459, 4800, 55116, 5657, 6990, 970, 3390, 42015, 4818]"
590,591,"[27032, 1527, 3827, 4121, 5523, 8633, 59615, 69278, 122904, 191005]"
591,592,"[4956, 55116, 4800, 6564, 31367, 459, 71999, 59947, 70728, 117646]"
592,593,"[4956, 42015, 72142, 970, 168, 1100, 8983, 89862, 4800, 61071]"
593,594,"[4956, 42015, 72142, 6564, 2468, 236, 2006, 3705, 4299, 8235]"
594,595,"[587, 63992, 45672, 1409, 2065, 2797, 3108, 3358, 4157, 4392]"
595,596,"[164226, 71999, 27032, 27618, 48774, 58025, 91500, 117529, 187031, 161594]"
596,597,"[4956, 438, 4442, 4635, 27695, 33672, 71156, 73676, 84523, 85401]"
597,598,"[42015, 4956, 61071, 71999, 380, 6564, 45672, 4756, 25946, 27708]"
598,599,"[4956, 5657, 6990, 4800, 71999, 4818, 1112, 4635, 27695, 33672]"
599,600,"[45672, 43289, 47384, 53140, 4523, 6666, 8454, 27320, 69304, 91784]"
600,601,"[117646, 71999, 2429, 41569, 55116, 6902, 4956, 4719, 52462, 4818]"
601,602,"[59947, 70728, 20, 145, 1432, 5027, 5628, 7007, 1047, 1385]"
602,603,"[3893, 144606, 5416, 6193, 41716, 91128, 105835, 116897, 145150, 496]"
603,604,"[51545, 7235, 6395, 54771, 74685, 53519, 8830, 43932, 4210, 7022]"
604,605,"[485, 3740, 59103, 65588, 87529, 188301, 164226, 117646, 2968, 4980]"
605,606,"[496, 3893, 144606, 4956, 45, 319, 5416, 6193, 41716, 91128]"
606,607,"[51545, 7235, 4210, 43932, 7022, 7360, 8894, 73268, 59947, 70728]"
607,608,"[59947, 70728, 27549, 459, 55116, 20, 5027, 5628, 7007, 7235]"
608,609,"[20, 145, 1432, 5027, 5628, 7007, 4998, 59947, 70728, 459]"
609,610,"[59947, 70728, 55116, 459, 1396, 4956, 20, 145, 1432, 5027]"
