,userId,recommended_movies
329,330,"[318, 356, 260, 2571, 296, 593, 1, 110, 47, 527]"
330,331,"[4993, 5952, 6539, 7153, 4306, 2959, 2571, 79132, 58559, 318]"
331,332,"[2571, 1214, 7153, 541, 924, 4993, 1198, 4226, 5952, 1196]"
332,333,"[3615, 3719, 3616, 3797, 3752, 3618, 3717, 3617, 3784, 3646]"
333,334,"[318, 356, 4993, 4306, 5952, 7153, 2571, 4973, 4226, 2959]"
334,335,"[318, 356, 260, 1, 296, 1210, 110, 480, 588, 593]"
335,336,"[318, 356, 296, 527, 2571, 50, 110, 593, 2329, 2959]"
336,337,"[95, 786, 5, 141, 736, 25, 32, 36, 780, 7]"
337,338,"[190221, 189111, 177593, 190207, 190219, 190215, 187541, 190209, 122916, 185029]"
338,339,"[79132, 58559, 7153, 318, 2959, 2571, 48516, 6874, 5952, 4226]"
339,340,"[110, 592, 150, 589, 457, 590, 480, 356, 165, 153]"
340,341,"[1, 135887, 356, 87867, 5218, 117529, 104218, 5816, 130087, 72998]"
341,342,"[3298, 2861, 2490, 3175, 2722, 2706, 2370, 3824, 2724, 2428]"
342,343,"[2959, 2329, 48516, 4226, 2858, 1213, 6016, 2571, 7361, 79132]"
343,344,"[2571, 356, 318, 4993, 79132, 7153, 593, 2959, 5952, 260]"
344,345,"[5707, 38164, 27751, 779, 8261, 4195, 4792, 6658, 1186, 2359]"
345,346,"[7940, 7178, 4973, 2360, 3083, 2997, 3910, 750, 7234, 1251]"
346,347,"[150, 592, 356, 595, 153, 588, 590, 480, 364, 344]"
347,348,"[2571, 4226, 318, 2959, 527, 2858, 1193, 2329, 858, 1213]"
348,349,"[590, 592, 153, 150, 434, 457, 161, 349, 292, 380]"
349,350,"[786, 95, 736, 1, 733, 653, 780, 1356, 141, 805]"
350,351,"[60894, 90353, 55555, 88179, 88932, 89028, 60857, 57843, 54787, 50445]"
351,352,"[79132, 2571, 2959, 58559, 59315, 4993, 7153, 318, 48516, 109487]"
352,353,"[592, 349, 434, 292, 153, 165, 457, 380, 231, 253]"
353,354,"[318, 356, 2571, 110, 593, 296, 1210, 589, 480, 47]"
354,355,"[34, 356, 260, 1, 588, 2094, 1270, 3175, 595, 3269]"
355,356,"[7361, 4306, 318, 356, 4993, 4226, 6539, 4447, 4973, 3948]"
356,357,"[356, 318, 1, 1197, 2396, 527, 1265, 2918, 1247, 1968]"
357,358,"[85334, 65350, 87028, 26095, 89386, 5066, 66203, 49130, 56715, 48412]"
358,359,"[527, 356, 1, 318, 260, 2571, 2028, 1198, 593, 1210]"
359,360,"[1711, 1422, 1687, 1647, 1597, 1488, 1438, 1747, 1646, 1614]"
360,361,"[356, 318, 2571, 6539, 3793, 1210, 3753, 1721, 3948, 5952]"
361,362,"[318, 2571, 79132, 593, 2959, 296, 858, 50, 4226, 527]"
362,363,"[260, 318, 1, 2571, 1210, 858, 356, 1198, 780, 1196]"
363,364,"[95, 1, 786, 780, 733, 736, 260, 1356, 788, 141]"
364,365,"[71535, 50872, 112852, 52973, 109487, 72998, 122904, 119145, 69122, 88163]"
365,366,"[318, 2571, 4993, 7153, 79132, 5952, 58559, 356, 2959, 4226]"
366,367,"[3615, 3618, 902, 3882, 1721, 3948, 486, 4321, 2671, 4078]"
367,368,"[1573, 457, 1210, 589, 3527, 1376, 480, 1240, 3654, 329]"
368,369,"[260, 318, 1197, 1196, 2571, 1136, 1210, 4226, 858, 1917]"
369,370,"[318, 296, 356, 47, 2571, 4226, 593, 2959, 7361, 4993]"
370,371,"[55167, 741, 2810, 26662, 7361, 4878, 4090, 110127, 1748, 1274]"
371,372,"[25, 32, 6, 457, 95, 36, 7, 780, 736, 608]"
372,373,"[592, 590, 153, 150, 349, 457, 292, 434, 380, 161]"
373,374,"[480, 590, 110, 592, 32, 253, 1, 589, 329, 150]"
374,375,"[318, 110, 356, 2571, 1210, 260, 527, 1196, 50, 858]"
375,376,"[318, 356, 2571, 110, 589, 260, 593, 527, 296, 50]"
376,377,"[25959, 6899, 80748, 56837, 71999, 4434, 4942, 6654, 87287, 5706]"
377,378,"[318, 79132, 2571, 356, 58559, 7153, 2959, 5952, 858, 50]"
378,379,"[592, 150, 590, 457, 110, 153, 356, 480, 165, 344]"
379,380,"[1527, 1210, 59315, 260, 589, 2985, 4993, 1196, 6537, 1200]"
380,381,"[4306, 6539, 356, 5816, 5952, 4993, 8368, 4886, 1, 8961]"
381,382,"[88356, 114713, 158254, 46865, 100737, 112460, 170289, 1, 4580, 93139]"
382,383,"[2977, 2496, 2906, 2445, 2436, 2447, 2558, 2961, 2996, 2546]"
383,384,"[4323, 4355, 2856, 2669, 4322, 358, 2262, 4396, 2959, 3203]"
384,385,"[457, 590, 592, 21, 32, 480, 296, 300, 235, 593]"
385,386,"[592, 457, 110, 589, 349, 165, 292, 47, 434, 153]"
386,387,"[924, 1214, 1748, 541, 1274, 7438, 1199, 1136, 741, 2160]"
387,388,"[63239, 6158, 104245, 6662, 43836, 8869, 631, 1703, 7247, 103335]"
388,389,"[95, 786, 5, 1, 736, 141, 780, 788, 733, 653]"
389,390,"[27695, 44943, 6344, 59995, 7208, 2025, 4226, 8254, 1217, 2329]"
390,391,"[296, 593, 111, 1617, 235, 457, 47, 1080, 1213, 32]"
391,392,"[2858, 3298, 2707, 2762, 2706, 534, 3824, 2827, 2959, 1125]"
392,393,"[2571, 4993, 7153, 79132, 5952, 59315, 2959, 58559, 4226, 6874]"
393,394,"[592, 590, 150, 153, 344, 380, 457, 110, 595, 165]"
394,395,"[592, 588, 153, 595, 344, 380, 590, 316, 165, 364]"
395,396,"[318, 356, 527, 858, 1148, 260, 1197, 45, 903, 1092]"
396,397,"[123, 1701, 8042, 4037, 492, 1104, 6993, 8645, 4017, 3388]"
397,398,"[8738, 6408, 26631, 38304, 60333, 2959, 356, 1207, 60069, 5618]"
398,399,"[2571, 318, 260, 356, 1198, 4993, 1210, 858, 5952, 527]"
399,400,"[318, 2571, 260, 79132, 356, 7153, 2959, 4993, 1198, 858]"
400,401,"[4306, 5816, 6377, 8961, 8368, 4886, 72998, 40815, 112852, 1]"
401,402,"[95, 5, 141, 736, 36, 1, 786, 62, 32, 25]"
402,403,"[61697, 61465, 318, 2959, 1213, 260, 1089, 62081, 50, 47]"
403,404,"[590, 592, 457, 150, 161, 434, 153, 300, 380, 349]"
404,405,"[1089, 1199, 2329, 293, 2571, 4226, 296, 2959, 59814, 111]"
405,406,"[33669, 531, 277, 44840, 261, 2005, 2722, 2100, 56949, 46972]"
406,407,"[2571, 79132, 7153, 318, 4993, 5952, 260, 356, 58559, 2959]"
407,408,"[59315, 58559, 2571, 318, 79132, 1196, 7153, 89745, 85412, 5952]"
408,409,"[2858, 1136, 2064, 2542, 2599, 2918, 904, 910, 3552, 2289]"
409,410,"[904, 3504, 910, 1080, 2064, 1288, 1136, 1197, 4256, 608]"
410,411,"[592, 434, 590, 349, 153, 292, 161, 457, 380, 253]"
411,412,"[1136, 1197, 260, 2858, 2396, 1288, 910, 1198, 356, 1196]"
412,413,"[318, 2571, 2959, 356, 5952, 2028, 4993, 2329, 858, 3578]"
413,414,"[457, 1097, 1954, 53447, 592, 586, 480, 597, 150, 1917]"
414,415,"[318, 858, 2571, 356, 2858, 2028, 2959, 260, 593, 1198]"
415,416,"[4973, 318, 26810, 5951, 4306, 5445, 356, 7361, 6539, 296]"
416,417,"[79132, 318, 2571, 2959, 58559, 356, 527, 48516, 6874, 4226]"
417,418,"[318, 356, 4993, 7153, 2571, 5952, 79132, 2959, 4306, 59315]"
418,419,"[89580, 318, 4093, 1412, 86668, 85394, 79677, 69860, 110, 2959]"
419,420,"[4973, 7361, 4226, 2959, 356, 6210, 4878, 318, 5952, 7153]"
420,421,"[2858, 1193, 2313, 912, 1247, 1099, 2329, 2324, 356, 2959]"
421,422,"[4925, 5063, 2665, 4190, 4803, 4916, 4802, 4207, 4835, 3447]"
422,423,"[318, 260, 1210, 356, 2571, 1, 858, 1198, 780, 589]"
423,424,"[2959, 2329, 3949, 318, 4226, 48516, 2571, 593, 6874, 79132]"
424,425,"[318, 589, 110, 2571, 356, 260, 1210, 296, 47, 480]"
425,426,"[356, 6377, 4306, 5816, 318, 8368, 1721, 5952, 1197, 4993]"
426,427,"[6348, 5127, 5506, 5696, 5107, 5349, 5665, 6078, 5325, 6349]"
427,428,"[1210, 1527, 589, 3793, 1676, 480, 3623, 3753, 104, 653]"
428,429,"[225, 434, 349, 161, 292, 590, 300, 153, 454, 592]"
429,430,"[2571, 3793, 4306, 1210, 1721, 2762, 2959, 4886, 2355, 2706]"
430,431,"[318, 356, 296, 552, 168, 480, 593, 158, 110, 485]"
431,432,"[318, 2571, 110, 296, 527, 2959, 356, 150, 58559, 2762]"
432,433,"[79132, 318, 2959, 2571, 58559, 356, 50, 527, 74458, 48516]"
433,434,"[318, 2571, 356, 296, 47, 110, 260, 589, 593, 2959]"
434,435,"[318, 356, 2571, 50, 296, 110, 2959, 527, 593, 79132]"
435,436,"[434, 153, 349, 592, 588, 225, 595, 292, 590, 344]"
436,437,"[36, 17, 25, 457, 296, 32, 141, 6, 7, 95]"
437,438,"[653, 104, 736, 3948, 6333, 1917, 6539, 5459, 3753, 4310]"
438,439,"[2571, 318, 356, 260, 4993, 1198, 5952, 7153, 1210, 4306]"
439,440,"[8690, 307, 1093, 1199, 1186, 541, 1214, 6502, 2707, 924]"
440,441,"[318, 4993, 2959, 260, 2571, 7153, 1198, 356, 58559, 5952]"
441,442,"[468, 1272, 3863, 362, 1186, 2020, 2707, 3386, 4361, 2908]"
442,443,"[79132, 318, 356, 2571, 109487, 2959, 58559, 593, 7153, 4993]"
443,444,"[296, 47, 457, 592, 593, 110, 590, 300, 589, 318]"
444,445,"[318, 356, 2571, 296, 593, 7153, 2959, 4993, 5952, 527]"
445,446,"[592, 590, 150, 153, 457, 380, 161, 292, 595, 356]"
446,447,"[592, 349, 434, 153, 590, 292, 380, 457, 161, 316]"
447,448,"[113350, 100226, 4775, 146730, 98279, 90738, 98175, 7245, 151745, 71248]"
448,449,"[2571, 318, 2858, 2959, 356, 296, 1198, 4226, 2028, 1210]"
449,450,"[3952, 3897, 3568, 3915, 3409, 3863, 318, 2858, 1972, 3949]"
450,451,"[95, 786, 141, 1, 736, 780, 5, 32, 7, 36]"
451,452,"[1210, 260, 2571, 1196, 1198, 2628, 589, 2028, 1240, 480]"
452,453,"[2706, 1923, 3753, 3623, 3897, 1721, 3717, 1210, 3578, 223]"
453,454,"[1341, 6629, 3949, 4878, 27604, 8950, 2160, 79008, 2076, 6016]"
454,455,"[590, 592, 150, 457, 161, 434, 153, 356, 595, 349]"
455,456,"[786, 95, 5, 135, 9, 141, 653, 736, 719, 788]"
456,457,"[1210, 3793, 2706, 1196, 2571, 3175, 34, 260, 2628, 3623]"
457,458,"[161, 434, 592, 153, 292, 349, 590, 339, 454, 185]"
458,459,"[7153, 4993, 5952, 2571, 4306, 6377, 59315, 79132, 8961, 5816]"
459,460,"[5952, 2571, 4993, 356, 318, 7153, 2959, 7361, 6377, 4226]"
460,461,"[318, 356, 2571, 593, 527, 79132, 2959, 296, 110, 2028]"
461,462,"[55156, 6869, 5735, 7181, 160644, 7786, 164655, 5239, 6611, 6064]"
462,463,"[318, 2571, 5952, 356, 527, 4226, 296, 110, 4993, 2028]"
463,464,"[318, 110, 293, 50, 589, 47, 356, 296, 2571, 4226]"
464,465,"[924, 1617, 1198, 1201, 1196, 1214, 541, 1233, 2944, 3101]"
465,466,"[4993, 5952, 7153, 4306, 6539, 59315, 79132, 2571, 8961, 58559]"
466,467,"[2493, 389, 1365, 2390, 41, 2384, 527, 1357, 2324, 2334]"
467,468,"[592, 590, 47, 153, 110, 150, 296, 457, 165, 161]"
468,469,"[5060, 904, 924, 1276, 1252, 969, 1198, 260, 1219, 1214]"
469,470,"[592, 150, 457, 590, 292, 153, 95, 165, 110, 161]"
470,471,"[4993, 7153, 79132, 2571, 5952, 318, 8961, 2959, 4306, 356]"
471,472,"[260, 2329, 318, 2959, 58559, 1213, 1221, 2571, 4226, 2858]"
472,473,"[3897, 48322, 40614, 4878, 1760, 48082, 36535, 262, 45501, 2596]"
473,474,"[3789, 919, 953, 1028, 4027, 1097, 5013, 6620, 1711, 1250]"
474,475,"[59315, 4993, 7153, 5952, 2571, 5816, 112852, 8368, 8961, 72998]"
475,476,"[592, 595, 590, 588, 153, 161, 34, 434, 150, 349]"
476,477,"[1136, 4226, 7438, 318, 7153, 4878, 260, 4993, 2571, 4886]"
477,478,"[356, 318, 1, 150, 589, 588, 595, 110, 480, 527]"
478,479,"[5389, 2362, 4111, 5448, 5365, 4831, 5773, 4410, 4523, 3544]"
479,480,"[6539, 7438, 3948, 5989, 4447, 47, 4027, 5991, 6333, 3897]"
480,481,"[1662, 1711, 1687, 1438, 1615, 1614, 1629, 1693, 1608, 1586]"
481,482,"[8268, 8943, 3211, 6320, 480, 30825, 2748, 2068, 5501, 3130]"
482,483,"[356, 318, 260, 2571, 4306, 4993, 8961, 1210, 1, 6539]"
483,484,"[3948, 2572, 1923, 3882, 3897, 3617, 3752, 8641, 4718, 2694]"
484,485,"[592, 590, 150, 153, 457, 165, 110, 161, 380, 434]"
485,486,"[592, 434, 349, 292, 153, 457, 380, 208, 165, 316]"
486,487,"[2959, 79132, 4226, 4973, 7361, 2571, 4993, 2329, 58559, 2858]"
487,488,"[356, 527, 318, 1197, 953, 2324, 1207, 899, 1136, 910]"
488,489,"[356, 150, 597, 4306, 34, 480, 595, 586, 296, 588]"
489,490,"[356, 593, 296, 2571, 2959, 79132, 47, 2858, 6874, 4226]"
490,491,"[356, 6942, 88405, 8533, 80549, 49286, 3948, 69406, 1721, 56367]"
491,492,"[786, 95, 135, 9, 5, 719, 79, 736, 494, 637]"
492,493,"[1210, 260, 1196, 2571, 589, 1170, 1198, 1200, 1573, 1291]"
493,494,"[318, 260, 2571, 356, 110, 593, 589, 1198, 1196, 1210]"
494,495,"[318, 356, 79132, 58559, 6874, 2959, 109487, 48516, 99114, 80463]"
495,496,"[99149, 7757, 4191, 40826, 4993, 7151, 106920, 84374, 8640, 109374]"
496,497,"[318, 356, 593, 296, 79132, 527, 50, 858, 2571, 2959]"
497,498,"[150, 592, 356, 110, 590, 153, 344, 480, 165, 231]"
498,499,"[6184, 56286, 1202, 2183, 3727, 2401, 1924, 4642, 27731, 2644]"
499,500,"[2599, 34, 588, 3114, 2355, 11, 39, 2396, 2683, 223]"
500,501,"[95, 5, 736, 786, 494, 7, 135, 141, 780, 805]"
501,502,"[318, 2657, 2520, 4412, 903, 1674, 1148, 1250, 7236, 3101]"
502,503,"[81456, 32914, 7455, 46231, 94130, 8024, 4537, 93297, 318, 79798]"
503,504,"[6927, 5445, 4027, 5952, 5013, 4246, 4995, 4033, 1288, 5349]"
504,505,"[74685, 7387, 6731, 54999, 327, 4105, 1215, 6502, 70293, 8874]"
505,506,"[68269, 58154, 45720, 49286, 80549, 56367, 52973, 61024, 61323, 51834]"
506,507,"[592, 590, 150, 153, 595, 380, 344, 356, 480, 457]"
507,508,"[2300, 1175, 2243, 307, 3396, 562, 1952, 1296, 107, 898]"
508,509,"[5816, 40815, 4306, 4016, 8961, 8368, 6377, 6539, 4886, 4896]"
509,510,"[318, 1198, 480, 260, 589, 1258, 457, 1213, 2571, 16]"
510,511,"[79132, 109487, 134130, 92259, 68954, 116797, 59315, 2959, 91529, 2571]"
511,512,"[592, 457, 590, 150, 153, 161, 434, 110, 47, 292]"
512,513,"[318, 356, 260, 593, 296, 110, 1, 1198, 2571, 527]"
513,514,"[184931, 188797, 5205, 5041, 185473, 69453, 7891, 168358, 5797, 5189]"
514,515,"[79132, 122916, 318, 59315, 116797, 7153, 2571, 122918, 109487, 60069]"
515,516,"[4337, 4322, 4349, 4429, 4333, 647, 2259, 1197, 2268, 4321]"
516,517,"[356, 1028, 4896, 6377, 4306, 1, 1197, 595, 5816, 588]"
517,518,"[318, 2571, 1747, 858, 3897, 2657, 3753, 1210, 527, 1371]"
518,519,"[2959, 3948, 1721, 56367, 2858, 318, 34162, 69122, 356, 69406]"
519,520,"[260, 356, 2571, 1198, 1196, 318, 1210, 1, 1270, 1197]"
520,521,"[95, 786, 5, 736, 141, 79, 7, 628, 805, 9]"
521,522,"[2571, 318, 7153, 58559, 260, 79132, 2959, 4993, 4226, 5952]"
522,523,"[318, 356, 79132, 5952, 6377, 7361, 7153, 527, 4993, 593]"
523,524,"[318, 110, 589, 457, 32, 480, 50, 356, 780, 296]"
524,525,"[5816, 4306, 6377, 356, 4993, 5952, 8368, 7153, 6539, 4896]"
525,526,"[176415, 39516, 135198, 176413, 4973, 55814, 106920, 2959, 128620, 593]"
526,527,"[1, 1270, 260, 1387, 2406, 1197, 1580, 1198, 1210, 1356]"
527,528,"[2571, 79132, 318, 48516, 58559, 2959, 2028, 5952, 7153, 356]"
528,529,"[786, 95, 1, 5, 736, 788, 141, 780, 653, 733]"
529,530,"[592, 590, 150, 457, 356, 161, 153, 434, 380, 110]"
530,531,"[4284, 1198, 260, 2571, 1210, 589, 5349, 4993, 593, 3699]"
531,532,"[858, 318, 1198, 2028, 1233, 50, 2571, 589, 527, 1213]"
532,533,"[120637, 125914, 2959, 6502, 1258, 1214, 2160, 103688, 1345, 1997]"
533,534,"[59315, 112852, 72998, 8368, 40815, 122892, 98809, 71535, 77561, 5816]"
534,535,"[2496, 2573, 2574, 2445, 2702, 2581, 2580, 2447, 2490, 2572]"
535,536,"[590, 434, 349, 300, 457, 592, 153, 161, 292, 454]"
536,537,"[79132, 55946, 58559, 48516, 95067, 80463, 2959, 97304, 74458, 98961]"
537,538,"[1197, 44889, 4616, 1035, 356, 3396, 1907, 3675, 318, 7386]"
538,539,"[260, 356, 318, 1, 1197, 4306, 6539, 653, 1073, 1270]"
539,540,"[2571, 260, 318, 2959, 4993, 1210, 2329, 5952, 8874, 858]"
540,541,"[592, 349, 434, 153, 590, 161, 380, 457, 292, 329]"
541,542,"[356, 4306, 6539, 318, 2571, 5952, 4886, 4993, 2959, 4226]"
542,543,"[356, 318, 101765, 73881, 60408, 1731, 593, 2382, 1, 527]"
543,544,"[786, 95, 14, 40, 1356, 9, 736, 116, 628, 650]"
544,545,"[3991, 63853, 49284, 63540, 58293, 2427, 2605, 2763, 1779, 3273]"
545,546,"[3942, 3940, 3958, 1990, 3939, 3941, 1970, 1972, 3626, 240]"
546,547,"[2917, 2020, 1224, 2919, 2859, 1299, 1211, 1131, 1273, 1300]"
547,548,"[1477, 168712, 1621, 49910, 8531, 74532, 125916, 3263, 5955, 58559]"
548,549,"[318, 2571, 2959, 79132, 260, 356, 58559, 527, 2028, 593]"
549,550,"[109487, 79132, 112852, 122904, 59315, 116797, 68954, 122892, 89745, 142056]"
550,551,"[59315, 79132, 2571, 4993, 7153, 5952, 318, 58559, 109487, 356]"
551,552,"[1210, 260, 318, 2571, 1198, 356, 1196, 480, 2355, 2028]"
552,553,"[1089, 2329, 778, 4226, 318, 1213, 3949, 48516, 6874, 2959]"
553,554,"[914, 899, 2396, 919, 2858, 912, 1, 34, 356, 1197]"
554,555,"[1373, 1129, 2985, 3740, 329, 2406, 2641, 2193, 2530, 3763]"
555,556,"[4993, 78105, 74530, 72998, 187031, 7153, 118997, 69844, 49649, 122890]"
556,557,"[318, 2571, 356, 110, 260, 589, 1210, 593, 527, 1198]"
557,558,"[5127, 1798, 5420, 4159, 4164, 5065, 5283, 3824, 5387, 3285]"
558,559,"[592, 153, 95, 380, 329, 349, 434, 344, 590, 165]"
559,560,"[2959, 4226, 4973, 7361, 4993, 6874, 6539, 79132, 5418, 7438]"
560,561,"[2571, 260, 318, 1198, 1196, 356, 1210, 4993, 1270, 7153]"
561,562,"[2959, 2716, 356, 2762, 318, 2858, 2918, 2706, 1387, 2571]"
562,563,"[78264, 55451, 56949, 115667, 91628, 77414, 33815, 80549, 70932, 55250]"
563,564,"[117590, 88163, 80549, 71535, 88405, 76293, 52973, 49286, 140110, 86833]"
564,565,"[592, 590, 457, 150, 356, 110, 47, 165, 318, 480]"
565,566,"[592, 590, 457, 296, 47, 150, 349, 161, 253, 434]"
566,567,"[127298, 132335, 122246, 122888, 179815, 108190, 166526, 117877, 92681, 5028]"
567,568,"[8169, 2313, 63853, 147, 765, 2359, 65088, 3053, 1104, 3261]"
568,569,"[592, 590, 153, 457, 110, 165, 150, 349, 344, 434]"
569,570,"[318, 356, 110, 593, 2571, 296, 589, 260, 527, 47]"
570,571,"[3024, 2982, 2655, 3021, 2327, 1350, 2740, 2454, 1331, 1979]"
571,572,"[260, 1, 5060, 1288, 1198, 912, 953, 1197, 2396, 1247]"
572,573,"[2571, 318, 4993, 2959, 5952, 58559, 356, 260, 6539, 7153]"
573,574,"[592, 150, 590, 153, 434, 344, 161, 292, 380, 165]"
574,575,"[2538, 2574, 2623, 2496, 430, 2572, 2629, 2606, 2580, 2583]"
575,576,"[1345, 2826, 2723, 1188, 1223, 2641, 327, 1373, 849, 1321]"
576,577,"[260, 1210, 1198, 1196, 1270, 969, 480, 1580, 1214, 1376]"
577,578,"[68269, 56389, 6751, 75446, 58154, 78316, 52668, 7395, 71823, 79879]"
578,579,"[595, 1721, 356, 34, 2965, 2687, 2396, 1210, 597, 150]"
579,580,"[2571, 5349, 1527, 589, 4993, 5952, 1198, 7153, 924, 6333]"
580,581,"[2571, 7153, 318, 4993, 79132, 5952, 356, 2959, 4226, 4306]"
581,582,"[79132, 59315, 89745, 109487, 7153, 58559, 116797, 2571, 68954, 91529]"
582,583,"[356, 588, 595, 2485, 500, 597, 2572, 586, 117590, 1907]"
583,584,"[592, 153, 434, 590, 349, 161, 380, 292, 344, 595]"
584,585,"[2329, 3949, 858, 318, 1213, 2959, 6016, 4226, 50, 1089]"
585,586,"[122918, 59315, 112852, 260, 168252, 1, 177765, 356, 4993, 134853]"
586,587,"[2302, 2406, 5060, 356, 2858, 34, 539, 1, 587, 597]"
587,588,"[592, 457, 349, 434, 292, 165, 161, 231, 590, 47]"
588,589,"[457, 296, 593, 318, 150, 36, 356, 17, 300, 590]"
589,590,"[2571, 260, 1198, 1210, 858, 1196, 318, 1136, 356, 924]"
590,591,"[2706, 2762, 3174, 3175, 2683, 2858, 2490, 3623, 3752, 2712]"
591,592,"[592, 153, 434, 349, 380, 292, 329, 344, 316, 165]"
592,593,"[318, 356, 2571, 527, 1721, 260, 1, 858, 1198, 4993]"
593,594,"[5657, 597, 7883, 7023, 1626, 2807, 5105, 5409, 4715, 8727]"
594,595,"[318, 593, 1199, 50, 2336, 356, 527, 509, 1094, 2571]"
595,596,"[2571, 59315, 89745, 4993, 122918, 7153, 5952, 1210, 60069, 318]"
596,597,"[5060, 260, 457, 2243, 904, 2406, 1196, 1079, 1094, 1285]"
597,598,"[113829, 103543, 114265, 101577, 130490, 63082, 110771, 1197, 8360, 4306]"
598,599,"[2698, 104837, 5442, 163809, 138702, 8755, 2597, 74095, 31921, 8043]"
599,600,"[597, 34, 2683, 1136, 588, 1307, 2572, 1028, 2918, 595]"
600,601,"[79132, 7153, 318, 60069, 356, 58559, 2571, 116797, 5952, 6377]"
601,602,"[457, 592, 434, 349, 300, 292, 161, 454, 590, 380]"
602,603,"[1299, 1719, 800, 58, 1233, 235, 2076, 1094, 1304, 2702]"
603,604,"[434, 592, 153, 329, 292, 253, 380, 208, 349, 590]"
604,605,"[5667, 35347, 27036, 1654, 71160, 66240, 1367, 65359, 72982, 72165]"
605,606,"[6803, 56333, 5073, 4252, 7109, 1857, 30890, 47774, 6148, 6644]"
606,607,"[480, 1210, 1270, 318, 1580, 589, 356, 1, 2628, 380]"
607,608,"[1210, 1676, 589, 1527, 3793, 480, 32, 2706, 223, 6333]"
608,609,"[292, 137, 592, 161, 454, 1161, 434, 457, 185, 150]"
609,610,"[2959, 8874, 65514, 68237, 7438, 2571, 60684, 48385, 4105, 6502]"
